year,week,region,rnc,nodeb,cnbap_capacity,vs_rrc_rej_rl_fail,cnbap_utilization,dlce_capacity,dlce_utilization,vs_rrc_rej_dlce_cong,vs_rab_failestabcs_dlce_cong,vs_rab_failestabps_dlce_cong,ulce_capacity,ulce_utilization,vs_rrc_rej_ulce_cong,vs_rab_failestabcs_ulce_cong,vs_rab_failestabps_ulce_cong
2017,6,CO,RNCTO01,UTOGUI01,170,0,16.35,1536,9.73,,,,1536,35.29,,,
2017,6,CO,RNCDF03,UDFGMA43,170,0,20.72,1536,12.13,,,,1536,36.25,,,
2017,6,NE,RNCPE04,NS01PEARR02,,0,0,,,,,,,,,,
2017,6,CO,RNCMS03,NS01MSNDI02,,1.2,0,,,,,,,,,,
2017,6,MG,RNCMG01,NS01MGSBR04,,0,0,,,,,,,,,,
2017,6,ES,RNCES01,UESSER19,100,0,9.96,1024,5.95,,,,768,28.14,,,
2017,6,NE,RNCCE02,UCEAER16,170,0,13.59,3072,3.22,,,,2560,11.26,,,
2017,6,CO,RNCGO05,UGORVD20,900,0,3.91,2304,7.91,,,,1536,35.79,,,
2017,6,MG,RNCMG01,UMGSAV12,170,0,14.05,1536,7.79,,,,1536,23.15,,,
2017,6,NE,RNCPE04,UPECBO02,100,0,6.03,768,4.56,,,,576,19.54,,,
2017,6,NE,RNCPE04,NS01PESZC04,,0,0,,,,,,,,,,
2017,6,CO,RNCMT02,UMTCBA58,170,0,18.73,1536,9.56,,,,1536,28.76,,,
2017,6,CO,RNCDF04,UDFSOB31,940,0,2.32,3072,3.31,,,,2560,11.73,,,
2017,6,PRSC,RNCPR02,UPRAON01,900,0,0.49,2304,0.94,,,,1536,6.1,,,
2017,6,NE,RNCPE04,UPENZM01,900,0,2.99,2304,6.59,,,,1536,15.64,,,
2017,6,MG,RNCMG02,UMGNVE01,170,0,3.76,1536,1.25,,,,1536,4.79,,,
2017,6,CO,RNCDF04,UDFTAG96,170,0,17.79,1536,9.01,,,,1536,27.8,,,
2017,6,MG,RNCMG02,UMGSLG03,100,0,7.62,768,4.41,,,,576,16.7,,,
2017,6,CO,RNCDF04,UDFPADR5,170,0,9.74,1536,6.54,,,,1536,24,,,
2017,6,CO,RNCMS03,UMSNAA01,170,0,3.81,1536,2.76,,,,1536,11.34,,,
2017,6,NE,RNCAL01,UALCLI15,120,0,10.8,768,7.19,,,,768,19,,,
2017,6,BASE,RNCBA04,UBAFSA43,900,0,6.98,2304,9.75,,,,1536,39.37,,,
2017,6,CO,RNCDF03,UDFGMA48,900,0,3.13,2304,5.39,,,,1536,25.64,,,
2017,6,CO,RNCGO05,UGOCUK01,900,0,2.96,2304,6.27,,,,,,,,
2017,6,BASE,RNCBA05,UBACAB15,170,0,14.42,1536,5.86,,,,1536,17.96,,,
2017,6,BASE,RNCBA04,UBAMLG02,900,0,1.08,2304,2.05,,,,1536,7.91,,,
2017,6,PRSC,RNCPR02,UPRCRB01,900,0,1.06,2304,2.12,,,,1536,12.01,,,
2017,6,BASE,RNCBA04,UBASUX01,,0,0,,,,,,,,,,
2017,6,NE,RNCPE04,UPEPOB01,900,0,2.91,2304,5.15,,,,1536,12.1,,,
2017,6,PRSC,RNCSC02,USCJVE18,100,0,7.49,768,4.02,,,,576,18.13,,,
2017,6,CO,RNCDF04,UDFSQS08,880,0,3.38,2688,4.09,,,,2176,14.82,,,
2017,6,CO,RNCGO04,UGOGNA54,940,0,7.13,3072,9.08,,,,2560,31.81,,,
2017,6,MG,RNCMG06,UMGULA32,120,0,8.71,768,5.38,,,,768,16.7,,,
2017,6,BASE,RNCBA04,UBAFSA03,580,0,7.87,1536,12.35,,,,1536,36.03,,,
2017,6,MG,RNCMG04,UMGLDU02,170,0,4.22,1536,2.35,,,,1536,8.23,,,
2017,6,MG,RNCMG05,UMGSGS01,170,0,3.63,1536,2.18,,,,1536,7.5,,,
2017,6,PRSC,RNCPR02,UPRPHO01,170,0,2.34,1536,1.01,,,,1536,3.86,,,
2017,6,MG,RNCMG04,NS01MGART01,,0,0,,,,,,,,,,
2017,6,NE,RNCPE04,UPEBGB01,900,0,0.58,2304,1.66,,,,1536,3.68,,,
2017,6,CO,RNCGO04,UGOGNA22,580,0,8.3,1536,13.24,,,,1536,38.91,,,
2017,6,NE,RNCAL01,UALFAR25,170,0,17.02,1536,7.4,,,,1536,23.19,,,
2017,6,BASE,RNCBA05,UBABRO11,170,0,7.53,1536,3.57,,,,1536,11.93,,,
2017,6,NE,RNCCE02,NS01CEJNE26,,0,0,,,,,,,,,,
2017,6,NE,RNCPE04,UPEGOI04,170,0,4.42,1536,2.87,,,,1536,9.34,,,
2017,6,CO,RNCDF03,UGOLZA08,900,0,3.12,2304,6.81,,,,1536,37.23,,,
2017,6,NE,RNCPE04,NS01PEARR03,,0,0,,,,,,,,,,
2017,6,MG,RNCMG01,NS01MGSBR01,,0,0,,,,,,,,,,
2017,6,BASE,RNCBA04,NS01BAESP01,,318.2,0,,,,,,,,,,
2017,6,CO,RNCTO01,UTONDD91,700,0,4.02,1536,14.88,,,,1024,62.24,,,
2017,6,CO,RNCDF04,WDFSQS02,580,0,6.77,1536,7.68,,,,1536,26.04,,,
2017,6,CO,RNCTO01,UTOPUM01,700,0,0.65,1536,1.79,,,,,,,,
2017,6,NE,RNCCE02,NS01CECHO01,,0,0,,,,,,,,,,
2017,6,NE,RNCPE04,UPECBOR7,100,0,6.65,768,4.22,,,,576,19.95,,,
2017,6,CO,RNCMT02,UMTROI06,170,0,10.7,1536,5.41,,,,1536,19.2,,,
2017,6,PRSC,RNCPR02,UPRSSL03,900,0,1.54,2304,2.61,,,,1536,12.53,,,
2017,6,NE,RNCCE02,UCEPIC08,170,0,7.14,1536,4.09,,,,1536,11.82,,,
2017,6,PRSC,RNCSC02,USCJVE19,580,0,2.68,1536,4.38,,,,1536,15.3,,,
2017,6,BASE,RNCBA05,NS01BASDR15,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR01,UPRCCE14,900,0,0.8,2304,0.96,,,,1536,4.09,,,
2017,6,CO,RNCTO01,UTOWDA01,700,0,3.17,1536,9.13,,,,1024,47.35,,,
2017,6,BASE,RNCBA04,UBAFSA27,170,0,29.54,1536,12.93,,,,1536,31.76,,,
2017,6,MG,RNCMG01,UMGPLA04,80,0,18.49,512,14.28,,,,384,53.93,,,
2017,6,CO,RNCGO05,UGORVD19,900,0,5.88,2304,10.97,,,,1536,47.05,,,
2017,6,ES,RNCES01,UESVIT18,100,0,5.95,768,4.36,,,,576,14.48,,,
2017,6,PRSC,RNCPR04,UPRMGA14,100,0,4.9,768,2.69,,,,576,10.42,,,
2017,6,NE,RNCPE04,UPEIPS06,100,0,9.4,1024,4.09,,,,768,8.86,,,
2017,6,BASE,RNCBA01,UBAPDO01,,0,0,,,,,,,,,,
2017,6,CO,RNCDF04,UDFTAG87,900,0,3.6,2304,6.31,,,,1536,29.94,,,
2017,6,CO,RNCAC01,UACRBO05,900,0,8.91,2304,18.62,,,,1536,50.64,,,
2017,6,MG,RNCMG02,UMGCOW31,580,0,0.26,1536,0.59,,,,1536,2.02,,,
2017,6,NE,RNCPB01,UPBCRI10,170,0,6.24,1536,3.58,,,,1536,10.79,,,
2017,6,NE,RNCRN01,NS01RNPDL01,,0,0,,,,,,,,,,
2017,6,MG,RNCMG06,UMGULAI1,120,0,4.16,768,3.42,,,,768,10.36,,,
2017,6,NE,RNCPB01,NS01PBSZA02,,0,0,,,,,,,,,,
2017,6,BASE,RNCBA04,UBASEL01,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR01,UPRCPH13,900,0,3.02,2304,3.85,,,,1536,15.04,,,
2017,6,PRSC,RNCPR05,UPRCSC11,100,0,8.15,768,4.37,,,,576,18.58,,,
2017,6,CO,RNCDF04,UDFSOB08,100,0,6.55,768,6.15,,,,576,31.19,,,
2017,6,NE,RNCCE02,UCEMCW04,170,0,5.33,1536,2.97,,,,,,,,
2017,6,NE,RNCPB01,UPBCGE06,170,0,10.21,1536,4.46,,,,1536,14.06,,,
2017,6,NE,RNCPE04,UPEIPS11,170,0,6.21,1536,3.26,,,,,,,,
2017,6,CO,RNCGO04,UGOGNAI2,1360,0,3.94,4224,5.75,,,,2944,24.75,,,
2017,6,CO,RNCMT02,UMTCBA24,170,0,28.28,1536,11.84,,,,1536,29.55,,,
2017,6,NE,RNCCE02,UCEALD26,100,0,6.53,768,4.53,,,,576,14.35,,,
2017,6,NE,RNCPE04,UPEBOV02,170,0,1.85,1536,1.25,,,,1536,3.83,,,
2017,6,PRSC,RNCPR01,UPRITP01,900,0,0.34,2304,0.93,,,,1536,5.13,,,
2017,6,MG,RNCMG05,UMGLAV01,170,0,5.44,1536,2.74,,,,1536,10,,,
2017,6,CO,RNCDF04,WDFTAG29,100,0,37.12,768,16.18,,,,576,56.19,,,
2017,6,CO,RNCGO05,NS01GOIUS01,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR04,UPRMGA09,100,0,6.28,768,3.63,,,,576,17.03,,,
2017,6,CO,RNCTO01,UTOARP01,700,0,2.8,1536,8.26,,,,1024,44.91,,,
2017,6,NE,RNCPE04,NS01PECGB12,,0,0,,,,,,,,,,
2017,6,MG,RNCMG02,UMGMOE01,170,0,3.93,1536,1.68,,,,1536,5.74,,,
2017,6,NE,RNCCE02,NS01CEPJS03,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR02,NS01PRCAT01,,0,0,,,,,,,,,,
2017,6,NE,RNCRN01,URNSTM03,700,0,0.61,1536,1.46,,,,1024,4.62,,,
2017,6,NE,RNCPE04,NS01PEVCI02,,0,0,,,,,,,,,,
2017,6,CO,RNCMS03,UMSCPE85,170,0,57.75,1536,25.82,,,,1536,62.47,,,
2017,6,NE,RNCAL01,WALCAS10,80,0,6.43,512,6,,,,384,27.47,,,
2017,6,PRSC,RNCPR03,NS01PRAPS08,,0,0,,,,,,,,,,
2017,6,CO,RNCGO05,NS01GOALXR1,,0,0,,,,,,,,,,
2017,6,CO,RNCTO01,UTOARN02,170,0,24.22,1536,12.43,,,,1536,33.08,,,
2017,6,MG,RNCMG02,NS01MGBAR04,,0,0,,,,,,,,,,
2017,6,NE,RNCCE02,UCEVCC01,170,0,20.68,1536,14.12,,,,1536,36.5,,,
2017,6,BASE,RNCBA01,UBAEUS01,170,0,34.18,1536,13.84,,,,1536,41,,,
2017,6,MG,RNCMG02,UMGBRM01,900,0,0.31,2304,0.58,,,,1536,3.3,,,
2017,6,PRSC,RNCPR02,NS01PRMOS05,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR02,NS01PRPNG05,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR02,UPRMDT01,170,0,5.49,1536,2.66,,,,1536,10.47,,,
2017,6,CO,RNCMT02,UMTVAZ21,520,0,14.12,1152,36.34,,,,1152,64.96,,,
2017,6,MG,RNCMG05,UMGALF01,170,0.2,7.96,1536,4.17,,,,1536,14.12,,,
2017,6,CO,RNCDF04,UDFGMA14,100,0,12.32,1024,5.67,,,,768,21.63,,,
2017,6,MG,RNCMG02,UMGIPG05,170,0,3.67,1536,2.28,,,,1536,7.88,,,
2017,6,CO,RNCMT02,NS01MTSNO03,,0,0,,,,,,,,,,
2017,6,CO,RNCRO01,UROPVO53,580,0,18.19,1536,27.6,,,,1536,70.58,,,
2017,6,ES,RNCES01,UESSERI4,700,0,0.14,2304,0.17,,,,2304,0.69,,,
2017,6,NE,RNCPE04,UPEPUI12,170,0,1.96,1536,1.21,,,,1536,3.73,,,
2017,6,MG,RNCMG04,NS01MGPVI01,,0,0,,,,,,,,,,
2017,6,BASE,RNCBA05,UBASMF06,,66.2,0,,,,,,,,,,
2017,6,CO,RNCRO01,UROPVO25,700,0,8.57,2304,10.31,,,,2304,30.3,,,
2017,6,CO,RNCGO04,UGOACG49,900,0,6.3,2304,13.58,,,,1536,33.94,,,
2017,6,MG,RNCMG01,UMGPAMI3,170,0,0.32,1536,0.16,,,,1536,0.48,,,
2017,6,MG,RNCMG04,UMGADC01,170,0,8.28,1536,4.94,,,,1536,16.44,,,
2017,6,CO,RNCDF03,UGOLZA02,580,0,5.41,1536,10.5,,,,1536,38.44,,,
2017,6,PRSC,RNCSC02,USCBVH01,900,0,0.84,2304,1.63,,,,1536,9.47,,,
2017,6,NE,RNCCE02,UCECEN09,80,0,11.64,512,9.39,,,,,,,,
2017,6,CO,RNCDF03,NS01GOPWL01,,0,0,,,,,,,,,,
2017,6,NE,RNCCE02,NS01CEJNE06,,0,0,,,,,,,,,,
2017,6,CO,RNCDF04,WDFSQS07,1100,0,2.49,3072,3.19,,,,2048,15.6,,,
2017,6,PRSC,RNCPR02,UPRTJS02,900,0,0.88,2304,1.69,,,,1536,10.45,,,
2017,6,PRSC,RNCPR01,UPRCCE45,580,0,3.38,1536,4.29,,,,1536,15.2,,,
2017,6,CO,RNCDF04,UDFSQS0N,,0,0,,,,,,,,,,
2017,6,NE,RNCAL01,UALFAR08,100,0,5.29,768,3.04,,,,,,,,
2017,6,CO,RNCMS03,UMSTRN02,900,0,2.37,2304,4.54,,,,1536,24.75,,,
2017,6,CO,RNCDF03,UGOVPI09,940,0,5.14,3072,6.29,,,,2560,23.56,,,
2017,6,PRSC,RNCSC01,USCPSW01,170,0,1.24,1536,0.77,,,,1536,2.8,,,
2017,6,CO,RNCRO01,UROPVO46,580,0,10.16,1536,17.06,,,,1536,51.05,,,
2017,6,CO,RNCMT02,UMTVAZ13,900,0,5.05,2304,10.48,,,,1536,53.89,,,
2017,6,PRSC,RNCSC01,USCGCS01,580,0,0.74,1536,1.23,,,,1536,5.2,,,
2017,6,ES,RNCES01,NS01ESLIN01,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR02,UPRCPH08,100,0,14.13,768,7.07,,,,576,33.88,,,
2017,6,NE,RNCCE02,UCECEN17,900,0,2.59,2304,4.79,,,,1536,16.35,,,
2017,6,MG,RNCMG04,UMGUBA06,900,0,0.96,2304,2.05,,,,,,,,
2017,6,NE,RNCRN01,URNPRH01,900,0,0.25,2304,0.5,,,,1536,1.77,,,
2017,6,NE,RNCPE04,UPECGBI1,1360,0,0.09,4224,0.1,,,,2944,0.2,,,
2017,6,MG,RNCMG04,UMGERV01,900,0,3.14,2304,5.88,,,,1536,29.76,,,
2017,6,PRSC,RNCPR05,UPRCQS01,170,0,2.43,1536,1.62,,,,1536,5.35,,,
2017,6,MG,RNCMG02,UMGTIM04,100,0,1.55,768,1.14,,,,,,,,
2017,6,MG,RNCMG07,UMGLUZ02,100,0,0.28,768,0.3,,,,576,2.09,,,
2017,6,BASE,RNCBA01,UBABLM01,700,0,0.78,1536,1.83,,,,1024,10.78,,,
2017,6,MG,RNCMG02,NS01MGCFB01,,0,0,,,,,,,,,,
2017,6,NE,RNCAL01,UALIBG90,170,0,4.8,1536,4.73,,,,1536,12.5,,,
2017,6,NE,RNCCE02,UCEICO02,170,0,13.5,1536,9.15,,,,1536,28.93,,,
2017,6,BASE,RNCBA04,UBAFSA31,170,4.8,39.14,1536,15.55,,,,1536,41.95,,,
2017,6,PRSC,RNCSC01,USCXXM01,900,0,4.13,2304,6.98,,,,,,,,
2017,6,BASE,RNCBA05,UBAPGR09,170,0,13.3,1536,6.38,,,,1536,19.19,,,
2017,6,CO,RNCDF04,WDF0005S,,0,0,,,,,,,,,,
2017,6,CO,RNCDF04,UDFTAG66,940,0,9.17,3072,10.59,,,,2560,41.98,,,
2017,6,BASE,RNCBA01,UBAILH09,170,0,1.53,1536,1.15,,,,1536,4.74,,,
2017,6,NE,RNCPI02,UPITER57,1300,0,3.39,3840,5.02,,,,2560,12.97,,,
2017,6,CO,RNCGO04,UGOGNA09,170,0,34.16,1536,13.73,,,,1536,43.93,,,
2017,6,CO,RNCGO04,UGOGNA60,940,0,5.28,3072,6.52,,,,2560,24.42,,,
2017,6,PRSC,RNCPR04,NS01PRIVP01,,0,0,,,,,,,,,,
2017,6,NE,RNCRN01,URNMRO09,170,0,9.12,1536,4.37,,,,1536,13.63,,,
2017,6,MG,RNCMG03,UMGSAI01,580,1.2,0.06,1536,0.13,,,,1536,0.66,,,
2017,6,PRSC,RNCSC02,USCJVE04,120,0,11.8,768,7.66,,,,,,,,
2017,6,BASE,RNCBA05,NS01BACAB39,,0,0,,,,,,,,,,
2017,6,CO,RNCRO01,UROPVO15,170,0,18.18,1536,12.47,,,,1536,39.18,,,
2017,6,CO,RNCMT02,UMTCBA13,170,0,13.37,1536,6.67,,,,1536,20.51,,,
2017,6,MG,RNCMG02,UMGPLA06,170,0,12,1536,6.21,,,,1536,19.92,,,
2017,6,PRSC,RNCSC02,NS01SCBQE29,,0,0,,,,,,,,,,
2017,6,BASE,RNCBA01,UBAVCT09,170,0,13.19,1536,6.13,,,,1536,19.01,,,
2017,6,CO,RNCMS03,NS01MSCMA06,,0,0,,,,,,,,,,
2017,6,MG,RNCMG05,NS01MGVAR06,,0,0,,,,,,,,,,
2017,6,CO,RNCDF02,UDFTAGR1,170,0,4.95,1536,2.22,,,,1536,6.9,,,
2017,6,BASE,RNCBA05,UBASMF04,100,0,3.74,768,2.87,,,,,,,,
2017,6,CO,RNCDF04,UDFGMA18,170,0,8.02,1536,2.94,,,,1536,9.65,,,
2017,6,CO,RNCDF03,WGONGM01,580,0,4.95,1536,8.25,,,,1536,27.8,,,
2017,6,NE,RNCCE02,UCEIBI01,900,1.6,1.65,2304,4.15,,,,1536,17.64,,,
2017,6,NE,RNCCE02,UCEBAE07,170,0,5.72,1536,2.62,,,,1536,8.81,,,
2017,6,NE,RNCPI02,NS01PIRRP01,,3.2,0,,,,,,,,,,
2017,6,BASE,RNCBA05,NS01BATPT01,,0,0,,,,,,,,,,
2017,6,NE,RNCPE04,UPECRU35,170,0,17.28,1536,8.54,,,,1536,21.42,,,
2017,6,CO,RNCDF04,UDFTAG41,580,0,12.34,1536,13.72,,,,1536,23.97,,,
2017,6,PRSC,RNCSC02,USCJVER3,100,0,4.87,768,3.22,,,,576,18.59,,,
2017,6,PRSC,RNCPR01,UPRCCJ27,100,0,3.8,768,1.88,,,,576,8.48,,,
2017,6,NE,RNCAL01,NS01ALSLQ02,,0,0,,,,,,,,,,
2017,6,ES,RNCES01,UESVVE12,170,0,7.39,1536,4.11,,,,1536,11.04,,,
2017,6,NE,RNCPE04,UPEEPH01,170,0,7.14,2688,1.95,,,,,,,,
2017,6,PRSC,RNCSC02,NS01SCBQE38,,0,0,,,,,,,,,,
2017,6,CO,RNCDF04,UDFTAG59,170,0,11.94,1536,5.28,,,,1536,15.08,,,
2017,6,CO,RNCMS03,UMSCPE63,580,0,8.49,1536,14.6,,,,1536,42.09,,,
2017,6,CO,RNCRO01,UROJIP09,940,0,7.51,3072,10.89,,,,2560,41.22,,,
2017,6,CO,RNCMS03,WMSCPE34,900,0,4.46,2304,6.18,,,,1536,28.63,,,
2017,6,CO,RNCDF04,UDFSQN12,940,0,2.72,3072,3.21,,,,2560,11.45,,,
2017,6,CO,RNCTO01,NS01TOPIT03,,0,0,,,,,,,,,,
2017,6,CO,RNCGO04,UGOGNA2P,940,0,7.5,3072,9.24,,,,2560,35.96,,,
2017,6,MG,RNCMG01,NS01MGSBR16,,0,0,,,,,,,,,,
2017,6,CO,RNCTO01,NS01TOGUR03,,0,0,,,,,,,,,,
2017,6,NE,RNCCE02,UCERUS02,170,0,14.78,1536,8.92,,,,1536,27,,,
2017,6,NE,RNCPE04,UPEMDL05,100,0,6.03,1024,3.12,,,,768,6.38,,,
2017,6,CO,RNCMS03,UMSREP04,170,0,0.35,1536,0.36,,,,1536,0.92,,,
2017,6,ES,RNCES01,UESVVE14,170,0,3.64,1536,1.9,,,,1536,5.93,,,
2017,6,MG,RNCMG06,UMGIUA05,170,0,3.39,1536,1.69,,,,1536,6.25,,,
2017,6,CO,RNCGO04,UGOACG39,170,0,19.46,1536,11.59,,,,1536,38.54,,,
2017,6,NE,RNCPB01,UPBDMI01,900,0,0.69,2304,1.81,,,,1536,7.68,,,
2017,6,MG,RNCMG05,UMGNAZ01,580,0,0.12,1536,0.33,,,,1536,0.81,,,
2017,6,CO,RNCDF04,UDFTAG39,880,0,4.63,2688,5.34,,,,2176,18.41,,,
2017,6,CO,RNCGO05,NS01GOSCQ04,,0,0,,,,,,,,,,
2017,6,NE,RNCRN01,URNPNG14,900,0,2.55,2304,4.29,,,,1536,19.72,,,
2017,6,CO,RNCAC01,UACMLT01,700,0,1.37,1536,4.81,,,,1024,26.64,,,
2017,6,CO,RNCGO05,NS01GORQT01,,0,0,,,,,,,,,,
2017,6,PRSC,RNCSC01,USCFNS34,170,0,4.27,1536,2.07,,,,1536,7.04,,,
2017,6,CO,RNCGO04,UGOGNA93,170,0,7.6,1536,4.67,,,,1536,14.22,,,
2017,6,NE,RNCRN01,URNALC09,170,0,20.51,2304,6.01,,,,1536,26.76,,,
2017,6,NE,RNCPE04,UPEJBO06,100,0,11.03,768,7.26,,,,576,26.69,,,
2017,6,MG,RNCMG04,UMGJZF50,170,0,15.93,1536,8.48,,,,1536,26.46,,,
2017,6,CO,RNCGO05,UGORVD12,170,0,30.95,1536,16.71,,,,1536,39.26,,,
2017,6,NE,RNCPI02,UPITERI1,170,0,9.42,1536,4.81,,,,1536,17.35,,,
2017,6,CO,RNCAC01,UACEPT01,700,0,6.35,1536,18.21,,,,,,,,
2017,6,BASE,RNCBA05,UBALFS23,170,0,5.88,1536,2.58,,,,1536,7.11,,,
2017,6,CO,RNCGO05,UGOCTL07,170,0,1.42,1536,0.92,,,,1536,3.94,,,
2017,6,NE,RNCPE04,WPEJBO07,100,0,5.55,1024,2.72,,,,768,11.71,,,
2017,6,ES,RNCES01,UESCAR19,170,0,4.54,1536,2.74,,,,1536,10.38,,,
2017,6,PRSC,RNCPR03,UPRAPS06,100,0,0.31,768,0.17,,,,576,0.76,,,
2017,6,NE,RNCCE02,UCEPAR10,100,0,16.93,768,9.61,,,,576,38.09,,,
2017,6,MG,RNCMG05,UMGITJ05,900,0,0.68,2304,1.57,,,,1536,7.64,,,
2017,6,MG,RNCMG01,UMGBEL04,100,0,11.39,768,7.78,,,,576,30.75,,,
2017,6,BASE,RNCBA05,UBASMF05,900,54.6,2.23,2304,4.63,,,,1536,20.9,,,
2017,6,MG,RNCMG01,UMGCEN12,170,0,10.83,1536,5.08,,,,1536,15.05,,,
2017,6,PRSC,RNCPR05,UPRFOZ08,80,0,5.27,512,3.91,,,,384,15.13,,,
2017,6,CO,RNCRO01,WROPVO34,170,0,22.68,1536,11.01,,,,1536,30.51,,,
2017,6,NE,RNCCE02,UCECOZ01,170,120,12.71,1536,9.53,,,,1536,27.43,,,
2017,6,CO,RNCGO05,NS01GOCTL05,,0,0,,,,,,,,,,
2017,6,MG,RNCMG02,NS01MGLGS03,,0,0,,,,,,,,,,
2017,6,MG,RNCMG07,UMGIGN01,120,0,0.67,768,0.52,,,,768,2.23,,,
2017,6,PRSC,RNCSC02,NS01SCBCU10,,0,0,,,,,,,,,,
2017,6,MG,RNCMG01,UMGCEN05,100,0,12.96,768,5.9,,,,576,25.18,,,
2017,6,NE,RNCRN01,URNSMU02,700,0,1.29,1536,3.96,,,,,,,,
2017,6,NE,RNCPI02,UPIUIO01,700,0,11.37,1536,30.79,,,,1024,79.09,,,
2017,6,MG,RNCMG06,UMGULA27,120,0,3.77,768,2.15,,,,768,6.83,,,
2017,6,NE,RNCRN01,URNPTB04,580,0,5.67,1536,8.91,,,,1536,25.24,,,
2017,6,NE,RNCPE04,UPEBJH01,900,0,0.66,2304,2.04,,,,1536,5.46,,,
2017,6,MG,RNCMG04,UMGJZF55,900,0,4.65,2304,7.55,,,,1536,36.15,,,
2017,6,CO,RNCMS03,UMSFSU01,900,0,0.37,2304,0.85,,,,1536,5.02,,,
2017,6,CO,RNCDF04,WDFTAG39,580,0,6.59,1536,7.84,,,,1536,24.36,,,
2017,6,MG,RNCMG03,UMGYAU01,170,3.2,1.13,1536,0.65,,,,1536,2.83,,,
2017,6,NE,RNCPE04,UPEBOV29,170,0,9.18,1536,5.19,,,,1536,13.43,,,
2017,6,CO,RNCDF03,UGOVPI02,940,0,6.47,3072,9.38,,,,2560,37.24,,,
2017,6,MG,RNCMG04,NS01MGESR01,,0,0,,,,,,,,,,
2017,6,CO,RNCMS03,UMSCPE0F,900,0,12.29,2304,18.66,,,,1536,77.16,,,
2017,6,MG,RNCMG06,UMGULA46,120,0,9.68,768,8.01,,,,768,27.53,,,
2017,6,CO,RNCGO05,UGOCLV06,940,0,7.36,3072,10.03,,,,2560,35.58,,,
2017,6,PRSC,RNCPR03,UPRLDA09,100,0,6.37,768,3.6,,,,576,17.34,,,
2017,6,MG,RNCMG06,UMGULA49,120,0,7.67,768,4.8,,,,768,13.22,,,
2017,6,PRSC,RNCPR02,UPRMOS03,900,0,0.32,2304,0.43,,,,,,,,
2017,6,ES,RNCES01,UESCAR32,170,0,1.85,1536,1,,,,1536,2.77,,,
2017,6,NE,RNCPE04,UPEIPJR1,170,0,11.27,1536,6.62,,,,1536,21.26,,,
2017,6,BASE,RNCBA01,UBAPGU01,900,0,1.12,2304,1.86,,,,1536,11.79,,,
2017,6,MG,RNCMG06,UMGTPC01,120,0,1.96,768,1.48,,,,768,5.71,,,
2017,6,CO,RNCRO01,UROCJW01,700,0,5.18,1536,12.41,,,,1024,74.97,,,
2017,6,MG,RNCMG02,UMGDCA06,700,0,2.27,1536,3.17,,,,1024,13.08,,,
2017,6,NE,RNCPE04,NS01PEPLS03,,1.4,0,,,,,,,,,,
2017,6,MG,RNCMG02,UMGRBN10,580,0,2.41,1536,4.53,,,,1536,16.07,,,
2017,6,PRSC,RNCPR02,NS01PRAUC09,,0,0,,,,,,,,,,
2017,6,CO,RNCAC01,NS01ACCZU02,,0,0,,,,,,,,,,
2017,6,NE,RNCRN01,URNTIB02,900,0,0.35,2304,0.75,,,,1536,2.64,,,
2017,6,NE,RNCPE04,NS01PENDT22,,0,0,,,,,,,,,,
2017,6,MG,RNCMG02,UMGJML09,170,0,3.35,1536,1.89,,,,,,,,
2017,6,BASE,RNCBA05,UBABON02,900,0,1.14,2304,1.96,,,,1536,9.9,,,
2017,6,CO,RNCGO05,NS01GOSLB01,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR05,UPRRLZ01,900,0,0.44,2304,0.78,,,,,,,,
2017,6,ES,RNCES01,NS01ESSMA09,,0,0,,,,,,,,,,
2017,6,NE,RNCCE02,UCEACA04,170,0,12.02,1536,6.64,,,,1536,22.58,,,
2017,6,MG,RNCMG04,UMGDCB01,170,0,7.36,1536,4.58,,,,1536,14.66,,,
2017,6,BASE,RNCBA05,UBABRO07,100,0,12.49,768,6.78,,,,576,24.76,,,
2017,6,PRSC,RNCSC02,USCCLE01,170,0,1.43,2304,0.58,,,,1536,4.05,,,
2017,6,NE,RNCPE04,NS01PEIPS39,,0,0,,,,,,,,,,
2017,6,PRSC,RNCPR02,NS01PRAUC05,,0,0,,,,,,,,,,
2017,6,CO,RNCGO04,UGOGNA92,170,0,32.71,1536,12.09,,,,1536,24.98,,,
2017,6,NE,RNCAL01,UALCLI10,100,0,4.92,768,3.54,,,,576,26.12,,,
2017,6,CO,RNCDF02,UGOALS21,900,0,3.8,2304,7.62,,,,1536,38.64,,,
2017,6,CO,RNCDF04,UDFSQS71,170,0,39.58,1536,16.44,,,,1536,56.91,,,
2017,6,BASE,RNCBA01,NS01BAJUA11,,0,0,,,,,,,,,,
2017,6,CO,RNCDF04,UDFSQS68,170,0,28.69,1536,9.84,,,,1536,28.61,,,
2017,6,CO,RNCDF04,UDFSQS78,170,0,4.74,1536,2.06,,,,,,,,
2017,6,CO,RNCDF04,UDFTAG49,580,0,7.7,1536,11.89,,,,1536,36.28,,,
