baseline_date,datetime,id,node,element_id,mo,parameter,baseline,configured,mml,golden,status
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61875,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61875,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,60648,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=60648,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,60683,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=60683,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61987,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61987,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63093,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63093,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63094,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63094,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63095,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63095,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63096,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63096,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63097,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63097,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63098,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63098,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63039,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63039,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63040,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63040,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63041,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63041,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63042,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63042,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63043,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63043,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63044,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63044,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63027,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63027,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63028,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63028,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63029,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63029,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63111,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63111,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63113,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63113,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63030,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63030,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63114,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63114,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63115,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63115,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63116,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63116,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63341,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63341,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63342,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63342,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63069,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63069,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63070,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63070,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63071,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63071,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63072,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63072,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63073,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63073,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63074,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63074,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63089,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63089,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63090,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63090,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63091,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63091,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63092,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63092,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63287,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63287,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63288,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63288,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63289,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63289,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63291,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63291,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63009,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63009,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63011,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63011,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63013,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63013,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63018,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63018,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63019,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63019,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63020,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63020,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63352,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63352,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63353,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63353,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63354,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63354,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63256,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63256,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63257,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63257,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63258,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63258,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63259,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63259,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63261,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63261,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63311,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63311,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63312,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63312,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63307,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63307,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63310,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63310,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63296,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63296,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63297,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63297,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63298,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63298,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63299,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63299,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63300,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63300,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63301,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63301,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63302,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63302,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63303,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63303,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63405,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63405,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63404,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63404,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63403,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63403,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61523,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61523,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61522,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61522,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61521,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61521,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61520,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61520,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61519,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61519,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61518,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61518,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61517,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61517,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61516,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61516,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61515,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61515,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61514,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61514,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61513,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61513,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61512,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61512,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61493,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61493,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61481,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61481,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61469,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61469,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61457,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61457,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63392,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63392,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63391,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63391,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,63390,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=63390,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61511,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61511,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61510,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61510,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61509,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61509,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61508,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61508,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61507,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61507,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61506,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61506,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61505,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61505,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61504,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61504,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61503,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61503,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61502,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61502,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61501,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61501,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61500,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61500,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61492,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61492,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61480,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61480,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61468,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61468,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61456,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61456,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61491,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61491,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61479,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61479,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61467,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61467,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61455,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61455,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,62823,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=62823,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61499,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61499,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61487,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61487,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61475,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61475,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,61463,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=61463,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
2017-11-22,2017-11-22 06:00:28,baseline,RNCPE04,62828,UCELLSELRESEL,QRXLEVMIN,-58,-53,"MOD UCELLSELRESEL:CELLID=62828,QRXLEVMIN=%QRXLEVMIN%;{RNCPE04}",t,NOK
