year,week,region,rnc,nodeb,cnbap_capacity,vs_rrc_rej_rl_fail,cnbap_utilization,dlce_capacity,dlce_utilization,vs_rrc_rej_dlce_cong,vs_rab_failestabcs_dlce_cong,vs_rab_failestabps_dlce_cong,ulce_capacity,ulce_utilization,vs_rrc_rej_ulce_cong,vs_rab_failestabcs_ulce_cong,vs_rab_failestabps_ulce_cong
2017,4,CO,RNCDF04,WDFSQN92,1100,0,6.73,3072,6.59,,,,2048,26.61,,,
2017,4,CO,RNCGO05,UGOANS19,1100,0,3.34,3072,5.09,,,,2048,22.05,,,
2017,4,PRSC,RNCPR05,UPRIJR01,900,0,0.71,2304,1.28,,,,1536,6.92,,,
2017,4,CO,RNCDF02,UGOALS14,170,0,31.12,1536,13.93,,,,1536,42.09,,,
2017,4,PRSC,RNCPR01,UPRCCJ25,100,0,16.33,1024,6.38,,,,768,26.37,,,
2017,4,CO,RNCDF04,UDFSQS61,170,0,10.67,1536,5.54,,,,1536,20.6,,,
2017,4,PRSC,RNCPR01,UPRCCE28,900,0,0.64,2304,0.91,,,,1536,5.26,,,
2017,4,CO,RNCTO01,UTOJUA01,700,0,1.5,1536,5.37,,,,1024,28.26,,,
2017,4,BASE,RNCBA04,UBASAO02,170,0,12.66,1536,7.86,,,,1536,27.37,,,
2017,4,MG,RNCMG07,UMGBDP01,170,0,1.67,1536,0.64,,,,1536,2.47,,,
2017,4,NE,RNCPE04,UPEBCE01,900,0,0.69,2304,1,,,,1536,6.26,,,
2017,4,MG,RNCMG02,UMGITT01,170,0,0.95,1536,0.54,,,,1536,2.15,,,
2017,4,CO,RNCRO01,UROPVO26,170,0,22.37,1536,10.13,,,,1536,26.06,,,
2017,4,NE,RNCCE02,UCEQXA02,170,0,11.19,1536,6.91,,,,1536,22.24,,,
2017,4,CO,RNCRO01,UROCWL09,700,0,3.83,1536,9.19,,,,1024,44.99,,,
2017,4,NE,RNCPE04,UPECGB03,170,0,7.56,1536,4.15,,,,1536,12.32,,,
2017,4,MG,RNCMG04,UMGSGD01,900,0,2.08,2304,3.51,,,,1536,16.71,,,
2017,4,PRSC,RNCPR05,UPRCSC02,80,0,3.82,512,2.67,,,,384,11.99,,,
2017,4,MG,RNCMG02,UMGBAR06,100,0,7.72,768,4.49,,,,576,20.28,,,
2017,4,BASE,RNCBA04,UBACPG01,900,0,0.97,2304,1.81,,,,1536,9.1,,,
2017,4,CO,RNCGO04,UGOGNA0J,170,0.4,45.8,1536,20.31,,,,1536,52.88,,,
2017,4,NE,RNCPE04,UPENDT02,100,0,4.25,1024,2.13,,,,768,8.25,,,
2017,4,CO,RNCGO04,UGOABG01,940,1.6,3.99,3072,5.89,,,,2560,25.56,,,
2017,4,NE,RNCCE02,UCERUS03,170,0,10.23,1536,5.29,,,,1536,15.75,,,
2017,4,CO,RNCMT02,UMTCBA39,120,0,22.02,768,12.91,,,,768,38.1,,,
2017,4,BASE,RNCBA03,UBACIS02,580,0,4.63,1536,8.14,,,,1536,24.79,,,
2017,4,CO,RNCMS03,UMSJRR02,900,0,0.53,2304,1.14,,,,1536,7.73,,,
2017,4,MG,RNCMG06,UMGULA44,170,0,7.89,1536,3.9,,,,1536,12.67,,,
2017,4,NE,RNCPE04,UPEIPJ09,80,0,7.66,512,6.22,,,,,,,,
2017,4,CO,RNCTO01,UTONAO01,700,0,6.83,1536,17.85,,,,1024,85.72,,,
2017,4,MG,RNCMG06,UMGURA25,170,0,6.12,1536,2.78,,,,,,,,
2017,4,NE,RNCPE04,UPESTA01,900,0,0.18,2304,0.45,,,,,,,,
2017,4,NE,RNCRN01,URNPNG16,170,0,12.97,1536,7.12,,,,1536,21.64,,,
2017,4,MG,RNCMG02,UMGBRT08,100,0,8.28,768,4.82,,,,576,18.95,,,
2017,4,MG,RNCMG02,UMGCTG12,100,0,6.18,768,3.52,,,,576,15.05,,,
2017,4,NE,RNCRN01,WRNPTB06,80,0,3.53,512,3.11,,,,,,,,
2017,4,NE,RNCPE04,UPEISS03,170,0,37.89,1536,18.28,,,,1536,48.87,,,
2017,4,NE,RNCPE04,UPEBOV10,170,0,4.13,1536,2.49,,,,1536,6.59,,,
2017,4,CO,RNCTO01,UTOPAL01,700,0,1.69,1536,4.99,,,,1024,22.98,,,
2017,4,NE,RNCPI02,UPITER02,170,0,46.32,1536,20.87,,,,1536,53.1,,,
2017,4,NE,RNCPE04,UPEGVT11,900,0,3.92,2304,5.94,,,,1536,22.21,,,
2017,4,ES,RNCES01,UESCAR09,170,0,3.22,1536,1.71,,,,1536,6.09,,,
2017,4,CO,RNCMS03,WMSCPE23,170,0,23.67,1536,10.42,,,,1536,30.51,,,
2017,4,NE,RNCPB01,UPBSPH01,740,0,9.11,2304,13.13,,,,2048,36.93,,,
2017,4,CO,RNCDF03,UGOLZA11,940,0,3.1,3072,3.7,,,,2560,13.69,,,
2017,4,PRSC,RNCPR01,UPRCPH15,580,0,3.06,1536,4.23,,,,1536,12.39,,,
2017,4,CO,RNCMS03,UMSCPE13,170,0,25.39,1536,10.66,,,,1536,29.88,,,
2017,4,MG,RNCMG03,UMGUNA01,900,0,0.57,2304,1.02,,,,1536,5.48,,,
2017,4,NE,RNCRN01,URNTAIR1,700,0,2.61,1536,9.26,,,,1024,48.06,,,
2017,4,CO,RNCGO05,UGOIAAR1,900,0,1.84,2304,4.66,,,,1536,23.89,,,
2017,4,ES,RNCES01,UESVIT29,80,2,15.45,512,9.32,,,,,,,,
2017,4,MG,RNCMG01,UMGBRT01,100,0,9.77,768,5.42,,,,576,21.38,,,
2017,4,MG,RNCMG06,UMGURA09,170,0,3.85,1536,1.59,,,,,,,,
2017,4,NE,RNCCE02,UCEPIC09,170,0,6.38,1536,2.78,,,,,,,,
2017,4,CO,RNCTO01,UTOARN16,1220,0,4.36,3840,7.96,,,,2816,30.58,,,
2017,4,CO,RNCMT02,UMTMIS01,700,0,0.73,1536,3.04,,,,1024,24.33,,,
2017,4,MG,RNCMG06,UMGURA26,120,0,7.56,768,5.77,,,,768,19.4,,,
2017,4,NE,RNCPI02,UPICPW01,900,0,2.61,2304,4.7,,,,,,,,
2017,4,BASE,RNCBA05,UBAITAI1,900,0.6,0.67,2304,1.4,,,,1536,7.83,,,
2017,4,NE,RNCCE02,UCEAER11,170,0,12.54,1536,6.57,,,,1536,19.92,,,
2017,4,PRSC,RNCSC02,USCBNU13,100,0,5.55,768,3.95,,,,576,19.58,,,
2017,4,PRSC,RNCSC01,USCFNS52,170,0,3.34,1536,1.26,,,,1536,4.04,,,
2017,4,NE,RNCPI02,UPIFLO12,900,0,3.13,2304,7.7,,,,1536,21.67,,,
2017,4,CO,RNCRO01,UROBTS01,,,,1536,26.01,,,,,,,,
2017,4,NE,RNCCE02,UCEPIC07,170,0,9.13,1536,3.93,,,,1536,12.28,,,
2017,4,PRSC,RNCPR01,UPRCPH18,170,0,8.41,1536,3.29,,,,,,,,
2017,4,NE,RNCPE04,UPEJBO13,960,0,2.69,2688,4.95,,,,1920,19.04,,,
2017,4,NE,RNCRN01,URNACU01,170,0,8.06,1536,3.61,,,,1536,12.1,,,
2017,4,BASE,RNCBA01,UBAILH03,900,0,3.42,2304,5.29,,,,1536,23.5,,,
2017,4,CO,RNCMT02,UMTCBA64,580,0,12.54,1536,20.72,,,,1536,60.9,,,
2017,4,NE,RNCPB01,UPBCRI20,100,0,10.09,768,6.83,,,,576,26.6,,,
2017,4,NE,RNCPB01,UPBCGE14,170,0,21.79,1536,10.07,,,,1536,28.94,,,
2017,4,MG,RNCMG07,UMGPRM08,120,0,2.32,768,1.71,,,,768,4.83,,,
2017,4,NE,RNCPE04,UPEEPH13,700,0,4.4,2304,6.39,,,,2304,18.3,,,
2017,4,CO,RNCMS03,UMSTLS17,900,0,3.46,2304,5.27,,,,1536,23.68,,,
2017,4,CO,RNCMS03,UMSBTO05,,0,0,,,,,,,,,,
2017,4,CO,RNCDF04,UDFSQN11,170,0,21.58,1536,10.17,,,,1536,28.46,,,
2017,4,CO,RNCDF04,UDFSQN45,170,0,4.86,1536,2.41,,,,1536,6.5,,,
2017,4,CO,RNCMS03,UMSCPE40,820,0,7.49,2304,12.16,,,,1792,51.4,,,
2017,4,NE,RNCCE02,UCENRU01,900,0.2,2.83,2304,6.85,,,,1536,37.35,,,
2017,4,BASE,RNCBA04,UBAFSA61,,0,0,,,,,,,,,,
2017,4,CO,RNCDF03,UGOSAD05,,,,2304,8.53,,,,,,,,
2017,4,PRSC,RNCSC01,USCCDA03,170,0,2.48,1536,1.56,,,,1536,5.4,,,
2017,4,NE,RNCRN01,WRNPTB03,100,0,14.6,768,7.43,,,,576,30.17,,,
2017,4,MG,RNCMG02,UMGRBN07,170,0,11.3,1536,7.6,,,,1536,29.32,,,
2017,4,ES,RNCES01,UESICN01,170,0,3.49,1536,2.56,,,,1536,8.68,,,
2017,4,PRSC,RNCPR04,UPRMLZ01,580,0,0.96,1536,1.86,,,,1536,6.63,,,
2017,4,CO,RNCGO04,UGOGNA96,170,194.6,46.36,1920,15.38,,,,1664,43.3,,,
2017,4,MG,RNCMG02,VMGPAMI6,1100,0,0.02,3072,0.03,,,,2048,0.1,,,
2017,4,NE,RNCPI02,UPIUUC01,900,0.4,3.28,2304,8.56,,,,1536,22.93,,,
2017,4,MG,RNCMG01,UMGCEN09,100,0,5.61,768,3.23,,,,576,12.78,,,
2017,4,MG,RNCMG06,UMGCFO02,120,0,1.98,768,1.63,,,,768,5.65,,,
2017,4,CO,RNCRO01,UROPVO47,170,0,16.18,1536,7.46,,,,1536,22.78,,,
2017,4,CO,RNCTO01,UTOARP02,700,0,1.33,1536,3.69,,,,1024,17.61,,,
2017,4,PRSC,RNCPR01,UPRCSFI8,170,0,3.67,1536,1.47,,,,1536,4.49,,,
2017,4,NE,RNCCE02,UCEPAC05,170,0,10.85,1536,5.54,,,,1536,17.83,,,
2017,4,CO,RNCRO01,UROPVO52,580,0,6.57,1536,16,,,,1536,40.46,,,
2017,4,PRSC,RNCPR02,UPRGRP09,100,0,1.46,768,1.11,,,,576,6.18,,,
2017,4,CO,RNCDF04,UDFSQSB3,170,0,14.09,1536,6.63,,,,1536,22.24,,,
2017,4,NE,RNCPE04,UPECOT02,900,0,0.12,2304,0.26,,,,1536,1.54,,,
2017,4,NE,RNCAL01,UALCLI24,580,0,3.65,1536,5.52,,,,1536,16.01,,,
2017,4,BASE,RNCBA01,UBAIBU12,170,0,14.53,1536,6.34,,,,1536,17.93,,,
2017,4,CO,RNCMS03,UMSCPE31,170,74.6,44.42,1536,20.25,,,,1536,48.95,,,
2017,4,NE,RNCCE02,UCEALD18,700,0,3.3,2304,4.52,,,,2304,14.07,,,
2017,4,NE,RNCPI02,UPITER16,170,0,29.4,1536,13.62,,,,1536,39.14,,,
2017,4,CO,RNCDF03,UGOLZA20,170,0,21.88,1536,11.55,,,,1536,36.07,,,
2017,4,NE,RNCPE04,UPEJBO26,170,0,3.7,1536,2.08,,,,1536,5.98,,,
2017,4,MG,RNCMG02,UMGESM01,170,0,3.57,1536,1.9,,,,1536,7.28,,,
2017,4,MG,RNCMG05,UMGITJ04,900,0,2.57,2304,4.5,,,,1536,18.47,,,
2017,4,NE,RNCRN01,URNCIC01,170,0,7.76,1536,4.23,,,,1536,15.6,,,
2017,4,NE,RNCPE04,UPEIPSI1,1160,0,0.53,3456,1.13,,,,2432,5.43,,,
2017,4,CO,RNCGO04,UGOGNA2G,940,0,8.21,3072,13.52,,,,2560,29.22,,,
2017,4,BASE,RNCBA02,UBAPYT01,900,0,0.42,2304,0.77,,,,1536,6.02,,,
2017,4,CO,RNCGO05,UGOANS15,170,0,11.6,1536,6.45,,,,1536,19.77,,,
2017,4,NE,RNCAL01,UALAIR07,170,0,1.36,1536,0.84,,,,1536,2.14,,,
2017,4,NE,RNCPB01,UPBMAI01,900,0,0.75,2304,1.42,,,,1536,7.17,,,
2017,4,PRSC,RNCSC01,UPRCOW17,,0,0,,,,,,,,,,
2017,4,NE,RNCRN01,URNMRO16,170,0,12.85,1536,5.93,,,,1536,17.28,,,
2017,4,NE,RNCPI02,UPITER76,170,0,28.31,1536,15.37,,,,1536,48.66,,,
2017,4,BASE,RNCBA05,UBABAR09,100,0,9.99,768,5.4,,,,576,24.8,,,
2017,4,MG,RNCMG07,UMGDIN02,100,0,1.98,768,1.21,,,,576,6.95,,,
2017,4,CO,RNCDF04,UDFSQSIB,1100,0,0.49,3072,1,,,,2048,4.44,,,
2017,4,PRSC,RNCPR02,UPRFZR03,170,0,4.19,1536,2.12,,,,1536,8.14,,,
2017,4,NE,RNCPB01,UPBCZS03,170,0,21.2,1536,13.07,,,,1536,36.02,,,
2017,4,NE,RNCPE04,UPEFRT01,900,0,1.68,2304,2.85,,,,1536,16.4,,,
2017,4,PRSC,RNCSC02,USCTIO01,900,0,1.43,2304,2.49,,,,1536,13.06,,,
2017,4,NE,RNCRN01,URNCRA01,900,0,0.35,2304,0.76,,,,1536,3.7,,,
2017,4,CO,RNCDF04,UDFSQS0H,170,0,41.53,1536,14.9,,,,1536,39.11,,,
2017,4,CO,RNCMS03,UMSCPE89,170,0,14.43,1536,8.42,,,,1536,22.66,,,
2017,4,MG,RNCMG07,UMGIUM01,120,0,0.74,768,0.57,,,,768,2.23,,,
2017,4,CO,RNCDF03,UGOVPI03,170,0,17.55,1536,9.68,,,,1536,31.14,,,
2017,4,NE,RNCPE04,UPETTA01,740,0,6.99,2304,9.53,,,,2048,29.11,,,
2017,4,CO,RNCGO05,UGOANS71,900,0,5.3,2304,11.46,,,,1536,52.83,,,
2017,4,NE,RNCPE04,UPEEAAR1,170,0,4.92,1536,3.96,,,,1536,12.66,,,
2017,4,CO,RNCMS03,UMSCPE59,900,0,6.13,2304,11.62,,,,1536,60.43,,,
2017,4,CO,RNCGO05,UGOANS75,900,0,4.46,2304,8.71,,,,1536,32.39,,,
2017,4,PRSC,RNCSC01,USCGAB01,900,0,0.62,2304,1.19,,,,1536,5.66,,,
2017,4,CO,RNCMS03,UMSCPE54,940,0,8.08,3072,9.44,,,,2560,34.79,,,
2017,4,CO,RNCMS03,UMSCPE67,940,0,4.93,3072,8.68,,,,2560,27.26,,,
2017,4,MG,RNCMG02,UMGIPG27,580,0,0.23,1536,0.36,,,,1536,1,,,
2017,4,ES,RNCES01,WESVIT10,100,0,3.57,768,2.21,,,,576,9.76,,,
2017,4,PRSC,RNCPR01,UPRCCJ32,100,0,39.94,1024,13.57,,,,768,52,,,
2017,4,NE,RNCCE02,UCEEDS25,1500,0,2.01,4608,2.85,,,,3072,13.42,,,
2017,4,CO,RNCDF04,UDFSQN02,170,0,22.51,1536,9.44,,,,1536,25.88,,,
2017,4,CO,RNCDF04,UDFSQN01,940,0,2.69,3072,3.49,,,,2560,13.08,,,
2017,4,NE,RNCPB01,UPBTXE01,900,0,0.69,2304,1.76,,,,1536,9.8,,,
2017,4,NE,RNCCE02,UCEMSS01,170,0,19.2,2304,9.78,,,,1536,45.82,,,
2017,4,CO,RNCDF04,UDFSQS50,100,0,10.05,768,6.48,,,,576,24.41,,,
2017,4,CO,RNCGO04,UGOGNA21,940,0,3.56,3072,4.44,,,,2560,16.56,,,
2017,4,NE,RNCPE04,UPESIB01,170,0,2.01,1536,1.61,,,,1536,6.98,,,
2017,4,CO,RNCGO04,UGOGNA40,170,221.6,56.9,1536,24.44,,,,1536,60.47,,,
2017,4,MG,RNCMG06,UMGVSM01,120,0,1.8,768,1.61,,,,768,6.82,,,
2017,4,PRSC,RNCSC02,USCBNU04,100,0,9.51,768,5.9,,,,576,27.28,,,
2017,4,PRSC,RNCSC02,USCITH02,120,0.2,5.14,768,4.21,,,,,,,,
2017,4,MG,RNCMG07,UMGCGD01,120,0,0.25,768,0.31,,,,768,0.83,,,
2017,4,MG,RNCMG01,UMGFTAS2,170,0,7.36,1536,3.52,,,,1536,10.23,,,
2017,4,MG,RNCMG06,UMGEEL01,120,0,0.76,768,0.43,,,,768,1.57,,,
2017,4,PRSC,RNCSC01,USCFQA01,170,0,0.93,1536,0.49,,,,1536,1.56,,,
2017,4,PRSC,RNCSC01,USCFNS08,170,0,2.87,1536,1.31,,,,1536,4.31,,,
2017,4,CO,RNCDF04,UDFCOW03,580,0,12.29,1536,14.9,,,,1536,39.78,,,
2017,4,CO,RNCDF02,UGOALS02,580,0,5.91,1536,9.3,,,,1536,24.32,,,
2017,4,NE,RNCRN01,URNMOG01,900,0,2.68,2304,6.53,,,,1536,33.86,,,
2017,4,MG,RNCMG04,UMGJZF53,760,0,1.77,2048,2.45,,,,1408,10.36,,,
2017,4,CO,RNCTO01,UTOPMJ05,1100,0.2,6.89,3072,11.16,,,,2048,49.93,,,
2017,4,PRSC,RNCPR03,UPRAPSR1,100,0,0.81,768,0.4,,,,576,1.72,,,
2017,4,PRSC,RNCSC01,USCTRO01,170,0.2,8.89,1536,4.47,,,,1536,14.9,,,
2017,4,PRSC,RNCPR05,UPRCVV01,900,0,0.35,2304,0.61,,,,,,,,
2017,4,MG,RNCMG01,UMGBRT04,100,0,8.33,768,4.52,,,,,,,,
2017,4,CO,RNCMT02,UMTCBA36,580,0,16.28,1536,22.66,,,,1536,60.61,,,
2017,4,CO,RNCGO05,UGOANS38,1080,0,5.8,3456,7.43,,,,2688,27.86,,,
2017,4,NE,RNCCE02,UCEPAC08,170,0,3.32,1152,3.41,,,,896,21.13,,,
2017,4,MG,RNCMG07,UMGMMI01,170,0,0.19,1536,0.15,,,,1536,0.47,,,
2017,4,PRSC,RNCPR01,UPRCCJ22,100,0,20.76,1024,7.82,,,,768,32.54,,,
2017,4,NE,RNCPB01,UPBAAN01,580,0,4.13,1536,10.62,,,,1536,29.93,,,
2017,4,MG,RNCMG03,UMGUPGR1,170,0,3.52,1536,2.59,,,,,,,,
2017,4,PRSC,RNCSC01,USCFNSI1,170,0,0.02,1536,0.01,,,,1536,0.02,,,
2017,4,BASE,RNCBA05,UBAAMA28,170,0,12.03,1920,2.94,,,,1664,9.02,,,
2017,4,NE,RNCCE02,UCEPAR18,170,0,7.83,1536,3.87,,,,1536,13.23,,,
2017,4,MG,RNCMG03,UMGTRM01,170,0,3.36,1536,1.88,,,,1536,7.66,,,
2017,4,CO,RNCRO01,UROPVO71,900,0,2.84,2304,5.43,,,,1536,28.5,,,
2017,4,CO,RNCTO01,UTODRE02,700,0,0.8,1536,2.37,,,,1024,13.9,,,
2017,4,BASE,RNCBA05,UBAPGR10,170,0,13.1,1536,6.73,,,,1536,19.9,,,
2017,4,NE,RNCPE04,UPEMDL13,170,0,9.69,1536,5.66,,,,1536,15.35,,,
2017,4,NE,RNCCE02,UCERUS01,170,0,13.2,1536,6.84,,,,1536,20.19,,,
2017,4,PRSC,RNCPR05,UPRFOZ41,100,0,2.19,768,1.76,,,,576,7.05,,,
2017,4,NE,RNCPE04,UPEIBE01,900,0,4.9,2304,12.13,,,,1536,40.29,,,
2017,4,NE,RNCAL01,UALFAR17,170,0,7.61,1536,3.98,,,,1536,10.96,,,
2017,4,CO,RNCTO01,UTOARN06,170,0,22.94,1536,13.51,,,,1536,41.14,,,
2017,4,BASE,RNCBA02,UBAIRJ03,700,0,0.11,1536,0.27,,,,1024,1.58,,,
2017,4,PRSC,RNCPR01,UPRCBXR1,100,0,5.58,768,2.86,,,,576,12.57,,,
2017,4,PRSC,RNCPR05,UPRCSC32,900,0,0.61,2304,0.91,,,,1536,5.24,,,
2017,4,NE,RNCPE04,UPENDT07,100,0,8.25,768,4.9,,,,576,20.39,,,
2017,4,CO,RNCMT02,UMTROI05,580,0,1.8,1536,4.12,,,,,,,,
2017,4,BASE,RNCBA04,UBAAAM01,700,0,0.78,1536,2.15,,,,1024,13.14,,,
2017,4,CO,RNCGO04,UGOACG19,170,0,52.67,1536,24.02,,,,1536,60.84,,,
2017,4,NE,RNCAL01,WALCLI11,100,0,7.15,768,4.48,,,,576,19.94,,,
2017,4,ES,RNCES01,UESCAR15,900,0,0.6,2304,1.34,,,,,,,,
2017,4,PRSC,RNCPR02,UPRCOW14,,0,0,,,,,,,,,,
2017,4,NE,RNCPE04,UPEMDL14,170,0,12.11,1536,6.78,,,,1536,17.49,,,
2017,4,NE,RNCRN01,URNCRA90,900,0,0.09,2304,0.18,,,,1536,0.98,,,
2017,4,NE,RNCAL01,UALFAR20,120,0,19.46,768,11.24,,,,768,30.42,,,
2017,4,ES,RNCES01,UESVVE26,170,0,5.36,1536,2.31,,,,1536,6.74,,,
2017,4,MG,RNCMG02,UMGIPG21,100,0,2.77,768,1.48,,,,576,6.94,,,
2017,4,NE,RNCPI02,UPICII01,900,0,0.98,2304,2.44,,,,1536,5.83,,,
2017,4,NE,RNCPE04,UPEJBO03,100,0,7.91,768,5.31,,,,576,20.92,,,
2017,4,PRSC,RNCPR05,UPRFOZ15,100,0,4.22,768,2.96,,,,576,12.66,,,
2017,4,CO,RNCTO01,UTOPDA01,900,0,2.66,2304,7.39,,,,1536,40.26,,,
2017,4,NE,RNCPE04,WPENDT15,100,0,1.85,768,1.27,,,,576,5.91,,,
2017,4,BASE,RNCBA01,UBAILH14,170,0,12.16,1536,6.09,,,,1536,20.38,,,
2017,4,CO,RNCGO04,UGOACG15,170,0,17.78,1536,7.73,,,,1536,24.65,,,
2017,4,ES,RNCES01,UESSER33,170,0,4.27,1536,2.04,,,,1536,5.55,,,
2017,4,BASE,RNCBA04,WBA0036S,,0,0,,,,,,,,,,
2017,4,NE,RNCCE02,UCEHZT01,940,0,8.65,3072,14.05,,,,,,,,
2017,4,NE,RNCRN01,URNPTG18,100,0,6.35,768,4.18,,,,576,20.82,,,
2017,4,CO,RNCTO01,UTOARN14,1220,0,5.38,3840,8.36,,,,2816,33.23,,,
2017,4,BASE,RNCBA01,UBAIIO01,900,0,1.14,2304,2.2,,,,1536,12.57,,,
2017,4,CO,RNCDF03,UGOLZA25,900,0,4.93,2304,8.91,,,,1536,41.49,,,
2017,4,CO,RNCDF03,UGOLZA16,170,0,5.93,1536,3.38,,,,1536,11.86,,,
2017,4,CO,RNCGO05,UGOPPS04,1300,0,2.49,3840,4.38,,,,2560,23.43,,,
2017,4,ES,RNCES01,UESDMR03,170,0,0.74,1536,0.47,,,,1536,1.98,,,
2017,4,NE,RNCPB01,UPBVAR12,100,0,8.47,768,5.03,,,,576,20.45,,,
2017,4,CO,RNCRO01,WROPVO15,580,0,6.54,1536,12.56,,,,1536,44.82,,,
2017,4,CO,RNCMS03,UMSCPE97,900,0,6.16,2304,10.77,,,,1536,51.9,,,
2017,4,CO,RNCDF04,UDFSQN79,170,0,5.8,1536,3.4,,,,1536,9.76,,,
2017,4,ES,RNCES01,UESAVQ01,170,0,0.62,1536,0.44,,,,1536,1.64,,,
2017,4,CO,RNCGO05,UGORVD10,940,0,10.19,3072,17.58,,,,2560,63.14,,,
2017,4,NE,RNCCE02,UCEPAR01,900,0,4.15,2304,7.83,,,,1536,38.09,,,
2017,4,NE,RNCPE04,UPEPUI05,580,0,2.63,1536,5.35,,,,1536,16.9,,,
2017,4,MG,RNCMG02,UMGSMA01,900,0,1.35,2304,4.21,,,,1536,18.22,,,
2017,4,NE,RNCPB01,WPBTAB20,80,0,3.2,512,2.39,,,,384,9.95,,,
2017,4,PRSC,RNCSC01,USCCCO20,900,0,3.38,2304,5.52,,,,1536,26.5,,,
2017,4,PRSC,RNCPR01,UPRCCEI3,900,0,0.46,2304,0.88,,,,1536,4.48,,,
2017,4,CO,RNCDF04,WDFSQNIA,1220,0,0.02,3840,0.01,,,,2816,0.02,,,
2017,4,PRSC,RNCPR05,UPRCSC04,100,0,5.17,1024,2.5,,,,768,11,,,
2017,4,CO,RNCTO01,UTOPMJ13,170,0,44.94,1536,27.91,,,,1536,47.71,,,
2017,4,MG,RNCMG02,UMGACA01,170,0,3.7,1536,2.95,,,,1536,7.83,,,
2017,4,NE,RNCCE02,UCEPIC02,170,0,16.96,1536,8.29,,,,1536,24.59,,,
2017,4,CO,RNCRO01,UROGUM01,700,0,5.79,1536,17.73,,,,1024,79.45,,,
2017,4,NE,RNCPI02,UPIPUS01,900,0,3.16,2304,7.52,,,,1536,17.46,,,
2017,4,PRSC,RNCPR01,UPRCCJ01,100,0,0,768,0,,,,,,,,
2017,4,PRSC,RNCSC01,USCSOO01,900,0,0.52,2304,0.63,,,,,,,,
2017,4,MG,RNCMG05,UMGMCH02,580,0,0.42,1536,0.79,,,,1536,2.56,,,
2017,4,CO,RNCMS03,UMSCPE1R,900,0,8.07,2304,12.49,,,,1536,60.19,,,
2017,4,CO,RNCDF04,WDFSQS26,520,0,8.01,1152,13.51,,,,1152,42.45,,,
2017,4,NE,RNCRN01,URNMRO12,170,0,5.64,1536,3.01,,,,1536,9.47,,,
2017,4,MG,RNCMG02,UMGMRN04,170,0,4.58,1536,3.43,,,,1536,12.68,,,
2017,4,CO,RNCGO04,UGOGNA49,170,0,27.28,1536,12,,,,1536,36.22,,,
2017,4,MG,RNCMG02,UMGCMD03,580,0,4.87,1536,8.75,,,,1536,27.14,,,
2017,4,PRSC,RNCPR03,UPRLDA18,100,0.2,8.25,768,5.4,,,,576,24.6,,,
2017,4,NE,RNCCE02,UCEANE01,580,0,2.9,1536,6.61,,,,1536,23.97,,,
2017,4,PRSC,RNCSC02,USCBNU08,100,0,9.17,768,5.15,,,,576,23.46,,,
2017,4,CO,RNCDF04,UDFTAG32,580,0,8.85,1536,14.19,,,,1536,39.61,,,
2017,4,MG,RNCMG01,UMGBEL23,170,0,5.67,1536,2.91,,,,1536,7.68,,,
2017,4,MG,RNCMG02,UMGDCA14,100,0,4.51,768,2.64,,,,576,12.02,,,
2017,4,CO,RNCMT02,UMTCBAA6,940,0,3.01,3072,4.58,,,,2560,18.83,,,
2017,4,CO,RNCMT02,UMTCBA75,940,0,6.5,3072,8.54,,,,2560,33.34,,,
2017,4,CO,RNCGO05,UGORVDR1,170,0,5.06,1536,3.71,,,,1536,15.51,,,
2017,4,NE,RNCCE02,UCEJNE11,170,0,10.64,1536,5.69,,,,1536,17.49,,,
2017,4,NE,RNCRN01,URNSLG01,940,0,1.98,3072,3.67,,,,2560,13.57,,,
2017,4,ES,RNCES01,UESSER09,170,0,1.97,1536,1.12,,,,1536,3.94,,,
2017,4,CO,RNCMS03,UMSDAA01,900,0,0.2,2304,0.41,,,,1536,2.59,,,
2017,4,PRSC,RNCPR03,UPRMDGR1,170,0,1.33,1536,0.7,,,,,,,,
2017,4,CO,RNCDF04,UDFTAG24,170,148.6,53.18,1536,21.8,,,,1536,56.03,,,
2017,4,CO,RNCDF04,UDFSQS67,170,0,23.74,1536,9.53,,,,1536,25.17,,,
2017,4,BASE,RNCBA03,UBASFN02,170,0,11.55,1536,5.6,,,,1536,16.82,,,
2017,4,NE,RNCPE04,UPECRU42,900,0,7.95,2304,17.25,,,,1536,65.73,,,
2017,4,MG,RNCMG01,UMGPAM01,170,0,5.92,1536,2.68,,,,1536,7.31,,,
2017,4,PRSC,RNCSC02,USCNVG04,170,0,5.62,1152,4.48,,,,1152,16.91,,,
2017,4,MG,RNCMG03,UMGSJT01,170,0,0.95,1536,0.33,,,,1536,1.62,,,
2017,4,PRSC,RNCSC01,USCBMR01,170,0,0.85,1536,0.4,,,,1536,1.42,,,
2017,4,BASE,RNCBA04,UBAALG01,680,0,7.06,1920,11.32,,,,1664,40.01,,,
2017,4,NE,RNCPE04,UPEGOI07,1100,0,5.47,3072,9.64,,,,2048,33.14,,,
2017,4,NE,RNCCE02,UCEOCR01,900,0,3.34,2304,9.08,,,,1536,43.56,,,
2017,4,PRSC,RNCPR03,UPRCFN01,580,0,0.22,1536,0.42,,,,1536,1.66,,,
2017,4,MG,RNCMG02,UMGIPG03,580,0,1.04,1536,1.68,,,,1536,5.69,,,
