"week";"cellname";"REGIONAL";"count";"covered_sites"
13;"UDFTAG11F";"CO";8;"UDFTAG10,UDFTAG16,UDFTAG39,UDFTAG59,UDFTAG80,UDFTAG85,UDFTAGA5,WDFTAG39"
10;"UGOTDA02O";"CO";2;"UGOTDA03,UGOTDA08"
11;"URNPTG11B";"NE";2;"URNALC05,URNPTG02"
11;"UGOSCQ04M";"CO";2;"UGOSCQ01,WGOSCQ01"
12;"UMGBBC02K";"MG";2;"UMGBBC09,UMGBBC12"
12;"UMGITA01J";"MG";2;"UMGITA02,UMGITA03"
6;"UPECDD01B";"NE";3;"UPEGOI01,UPEGOI03,UPEGOI07"
9;"UDFGMA82C";"CO";3;"UDFGMA08,UDFGMA38,UDFGMA81"
12;"UMGLGS02M";"MG";2;"UMGLGS01,UMGLGS03"
13;"UPEGVT09F";"NE";4;"UPEGVT01,UPEGVT02,UPEGVT04,UPEGVT07"
8;"UBAITA09U";"BASE";1;"UBAITAI2"
7;"UMTCBA08N";"CO";2;"UMTCBA54,UMTCBAI2"
14;"UMGPLA15I";"MG";2;"UMGPLAI1,UMGSLZ04"
6;"UPEGOI05C";"NE";1;"UPEGOIR1"
8;"UMGFEA012";"MG";1;"UMGFEA03"
14;"UPECRU37E";"NE";5;"UPECRU01,UPECRU16,UPECRU20,UPECRU22,UPECRU43"
7;"UPRPVA03K";"PRSC";1;"UPRPVA02"
12;"URNMRO06C";"NE";1;"URNMRO17"
11;"UROAQS01M";"CO";1;"UROAQS02"
13;"UMGJZF142";"MG";1;"UMGJZF15"
8;"UBAEUS11A";"BASE";1;"UBAEUS09"
8;"UMGCTG14I";"MG";1;"UMGCTG15"
8;"UMGSLZ041";"MG";1;"UMGSLZ05"
14;"UMTVAZ12A";"CO";1;"UMTVAZ18"
11;"UGOGNAD3O";"CO";2;"UGOGNA0I,UGOGNA97"
9;"UDFTAG14N";"CO";5;"UDFTAG02,UDFTAG13,UDFTAG41,UDFTAG68,UDFTAGI1"
14;"URNEXZ01E";"NE";1;"URNEXZ02"
14;"UESCIT143";"ES";1;"UESCIT04"
10;"UMGMNH07M";"MG";1;"UMGMNH16"
12;"UGOCDO04A";"CO";1;"UGOCDO05"
6;"UMGSBR051";"MG";2;"UMGFTA16,UMGFTA17"
6;"UPBCGE14C";"NE";2;"UPBCGE03,UPBCGE05"
9;"UMGBRT22O";"MG";1;"UMGBRT14"
6;"UGOGNA1HG";"CO";5;"UGOGNA0K,UGOGNA2F,UGOGNA2H,UGOGNA59,UGOGNA79"
14;"WPEIPS27J";"NE";7;"UPEIPS02,UPEIPS17,UPEIPS18,UPEIPS24,UPEIPS29,UPEJBO13,WPEIPS02"
12;"UALFAR12B";"NE";9;"UALFAR01,UALFAR02,UALFAR03,UALFAR22,UALFAR23,UALFAR25,UALFAR27,UALFAR38,UALFAR52"
8;"UCESOL05C";"NE";1;"UCESOL20"
8;"UGOACG14K";"CO";1;"UGOACG25"
13;"UMGARG041";"MG";1;"UMGARG03"
7;"UMGJZF341";"MG";2;"UMGJZF27,UMGJZF28"
6;"USCJVE46F";"PRSC";2;"USCJVE18,USCJVE19"
7;"UGOGNAA2N";"CO";1;"UGOGNA73"
11;"UBAFSA27F";"BASE";3;"UBAFSA10,UBAFSA20,UBAFSA48"
12;"UCEIOP01O";"NE";1;"UCEIOP02"
9;"UDFSQS96F";"CO";8;"UDFSQS12,UDFSQS14,UDFSQS46,UDFSQS48,UDFSQS56,UDFSQSC4,WDFSQS12,WDFSQS56"
9;"UGOGNA55G";"CO";2;"UGOGNA0G,UGOGNA73"
11;"UMGCTG030";"MG";6;"UMGCTG01,UMGCTG10,UMGCTG17,UMGCTGI3,UMGDCA09,UMGDCA11"
13;"UDFSQS60O";"CO";4;"UDFSQS0Q,UDFSQS17,UDFSQS44,WDFSQS44"
12;"UPIFLO02N";"NE";1;"UPIFLO12"
9;"UMGEXT012";"MG";1;"UMGEXT02"
7;"UGOVPI12B";"CO";1;"UGOVPI07"
9;"UBACARR6C";"BASE";3;"UBASMF06,UBASMF11,UBASMF19"
9;"UGOGNA76K";"CO";1;"UGOACG14"
8;"UESGUP08K";"ES";2;"UESGUP02,UESGUP03"
14;"UGOSCQ08J";"CO";1;"UGOSCQ07"
13;"UTOPGM01B";"CO";1;"UTONRL01"
11;"UMGCBL020";"MG";1;"UMGCBL01"
9;"UMGIBT05J";"MG";1;"UMGIBT04"
13;"UMTCCS07G";"CO";1;"UMTCCS05"
9;"UPEPUI04C";"NE";1;"UPEPUI15"
11;"UDFTAG10B";"CO";3;"UDFGMA19,UDFSQS0K,UDFSQSA6"
9;"UMGITJ04I";"MG";1;"UMGITJ01"
13;"UPEIPS27A";"NE";1;"UPEIPS03"
7;"UDFGMA39O";"CO";2;"UDFGMA12,UDFGMA15"
14;"UMGOUP08K";"MG";4;"UMGDCA04,UMGDCA08,UMGDCA16,UMGOUP05"
9;"UALFAR05O";"NE";8;"UALFAR03,UALFAR09,UALFAR10,UALFAR12,UALFAR15,UALFAR18,UALFAR28,UALFAR40"
14;"UCEMCW06I";"NE";1;"UCEMCW08"
10;"URNLNV08U";"NE";5;"URNLNV01,URNLNV10,URNPTR02,URNPTR15,WRNLNV10"
11;"UBAITA31B";"BASE";1;"UBAITA20"
10;"UPRMGA20G";"PRSC";6;"UPRMGA02,UPRMGA04,UPRMGA16,UPRMGA23,UPRMGA25,UPRMGAI9"
6;"UDFGMA03C";"CO";1;"UDFGMA10"
11;"UMGCTG051";"MG";1;"UMGBAR03"
11;"UMTCBA76F";"CO";2;"UMTCBA61,UMTCBAB1"
10;"UMGPOA102";"MG";1;"UMGPOA05"
12;"UDFGMA04F";"CO";2;"UDFGMA14,WDFGMA14"
6;"UDFSOB11E";"CO";1;"UDFSOB43"
9;"UGOCLV09K";"CO";1;"UGOCLV08"
13;"UPIPIP01B";"NE";1;"UPIPIP02"
14;"URNJOA02E";"NE";1;"URNJOA01"
11;"UBAITA30E";"BASE";1;"UBAITAI1"
9;"UDFSQSA7C";"CO";1;"UDFSQS0B"
10;"UMGSBR06I";"MG";1;"UMGCNO08"
14;"UBAFSA16I";"BASE";1;"UBAFSA46"
10;"UGOPWL08N";"CO";2;"UGOPWL05,UGOPWL07"
7;"UPIENA02A";"NE";1;"UPIENA01"
11;"UGOGNA0DO";"CO";2;"UGOGNA85,UGOGNAD1"
8;"UPRCBX03J";"PRSC";2;"UPRCBX02,UPRCBX07"
14;"UGOLZA11G";"CO";2;"UGOLZA04,WGOLZA04"
8;"UMGOUP14I";"MG";1;"UMGPAM01"
13;"UMGMCL011";"MG";1;"UMGMCL04"
11;"UMGPOA08O";"MG";1;"UMGPOA05"
10;"UPEMDL06G";"NE";3;"UPEMDL01,UPEMDL08,WPEMDL01"
8;"UBAIBU09I";"BASE";1;"UBAIBU12"
8;"UGOLZA01G";"CO";3;"UGOLZA04,UGOLZA18,WGOLZA04"
6;"UGOGNA09B";"CO";1;"UGOGNA1I"
14;"WESVVE05J";"ES";6;"UESSOLR1,UESVVE06,UESVVE08,UESVVE09,UESVVE15,UESVVE17"
7;"UMGMNH06O";"MG";3;"UMGMNH02,UMGMNH05,UMGMNH08"
8;"UGOABG02B";"CO";1;"UGOGNA80"
13;"UMGCTG09K";"MG";2;"UMGCTG08,UMGCTG16"
6;"UDFTAG87B";"CO";9;"UDFSQS0H,UDFSQS0K,UDFSQS0L,UDFSQS27,UDFSQS67,UDFSQS68,UDFSQSA6,UDFSQSD3,UDFTAG10"
8;"UGOGNA3TE";"CO";11;"UGOGNA0G,UGOGNA0N,UGOGNA1Y,UGOGNA36,UGOGNA3J,UGOGNA45,UGOGNA56,UGOGNA91,UGOGNAC7,UGOGNAI9,WGOGNA56"
10;"UGOCLV07K";"CO";3;"UGOCLV02,UGOCLV16,WGOCLV02"
7;"UMGITJ032";"MG";1;"UMGITJ02"
9;"UCEAER03F";"NE";2;"UCEAER10,UCEAER11"
9;"UBAJUA04A";"BASE";1;"UBAJUA02"
11;"UMGJZF22J";"MG";1;"UMGJZF40"
9;"UALFAR38A";"NE";3;"UALCAS18,UALCLI07,UALFAR01"
8;"UMGPLA010";"MG";1;"UMGPLA03"
6;"UDFSQN67J";"CO";1;"UDFPADR5"
10;"UGOANS30E";"CO";2;"UGOANS20,UGOANS63"
12;"UGOGNA3SM";"CO";6;"UGOGNA0A,UGOGNA23,UGOGNA34,UGOGNA91,UGOGNAA9,UGOGNAC1"
12;"UGOSCQ06C";"CO";2;"UGOSCQ07,UGOSCQ08"
8;"UGOGNA2PG";"CO";3;"UGOGNA0W,UGOGNA41,UGOGNA4C"
7;"UPITER40C";"NE";1;"UPITER34"
9;"UESSOLR31";"ES";1;"UESVVE19"
12;"URNLNV05J";"NE";1;"URNLNV14"
13;"USCFNS48E";"PRSC";4;"USCFNS01,USCFNS02,USCFNS42,USCFNS45"
10;"UCECUC07A";"NE";1;"UCECUC17"
10;"UDFTAG03C";"CO";2;"UDFTAG06,UDFTAG0D"
6;"UESGUP11I";"ES";1;"UESGUP02"
12;"UGOFRM02G";"CO";1;"UGOFRM03"
14;"UDFTAG87N";"CO";9;"UDFSQS0H,UDFSQS0K,UDFSQS0L,UDFSQS27,UDFSQS67,UDFSQS68,UDFSQSA6,UDFSQSD3,UDFTAG10"
10;"UESSER251";"ES";2;"UESSER10,UESSER27"
13;"UPBCRI13C";"NE";2;"UPBCRI01,WPBCRI01"
13;"UPITER44F";"NE";3;"UPITER40,UPITER55,UPITER59"
11;"UGOGNAC1G";"CO";1;"UGOGNA23"
11;"UMGVAR09J";"MG";1;"UMGVAR05"
6;"UROJIP01I";"CO";1;"UROJIP08"
14;"UGOGNA27K";"CO";18;"UGOGNA0G,UGOGNA0P,UGOGNA13,UGOGNA14,UGOGNA18,UGOGNA2P,UGOGNA31,UGOGNA34,UGOGNA41,UGOGNA44,UGOGNA45,UGOGNA54,UGOGNA55,UGOGNA56,UGOGNA64,UGOGNA73,UGOGNAC4,WGOGNA56"
